Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#3284 - 5OXVB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3285 - 5OXVC	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3286 - 5OXVD	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3287 - 5OXVE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3288 - 5OXVF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3289 - 5OXVG	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3290 - 5OXVH	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3293 - 5OXVK	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3294 - 5OXVL	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3295 - 5OXVM	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3296 - 5OXVN	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3297 - 5OXVO	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3298 - 5OXVP	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3299 - 5OXVQ	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3300 - 5OXVR	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3301 - 5OY3A	specific	334913	237	345	8.74535e-36	128.962	pfam02373	JmjC	 - 	cl21464
Q#3301 - 5OY3A	specific	214721	203	267	1.10087e-07	48.4024	smart00558	JmjC	 - 	cl21464
Q#3303 - 5OY7A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3304 - 5OY7B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3305 - 5OY7C	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3306 - 5OY7D	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3307 - 5OY7E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3308 - 5OY7F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3309 - 5OY7G	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3310 - 5OY7H	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3311 - 5OY7I	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3312 - 5OY7J	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3313 - 5OY7K	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3314 - 5OY7L	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3315 - 5OY7M	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3316 - 5OY7N	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3317 - 5OY7O	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3318 - 5OY7P	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3319 - 5OY7Q	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3320 - 5OY7R	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3321 - 5OY7S	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3322 - 5OY7T	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3323 - 5OY7U	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3324 - 5OY7V	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3325 - 5OY7W	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3326 - 5OY7X	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3327 - 5OY7Y	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3328 - 5OY7Z	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3329 - 5OY7a	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3330 - 5OY7b	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3331 - 5OY7c	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3332 - 5OY7d	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3333 - 5OY7e	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3334 - 5OY7f	specific	197718	28	124	7.37735e-54	163.842	smart00427	H2B	 - 	cl23830
Q#3337 - 5SVXA	specific	336710	4	41	5.30311e-15	60.3597	pfam07496	zf-CW	 - 	cl06504
Q#3339 - 5SVYA	specific	336710	4	41	4.69172e-15	60.7449	pfam07496	zf-CW	 - 	cl06504
Q#3341 - 5SZBA	specific	277162	8	64	1.93128e-33	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#3341 - 5SZBA	specific	277005	65	110	6.54166e-24	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#3341 - 5SZBA	multi-dom	214584	66	110	1.07253e-06	42.199	smart00249	PHD	 - 	 - 
Q#3341 - 5SZBA	multi-dom	214584	8	63	0.00535446	32.569	smart00249	PHD	 - 	 - 
Q#3342 - 5SZBH	superfamily	329044	1	18	0.00796789	29.4877	cl23735	H4 superfamily	C	 - 
Q#3343 - 5SZCA	specific	277162	8	64	1.93128e-33	110.545	cd15692	PHD1_DPF3	 - 	cl22851
Q#3343 - 5SZCA	specific	277005	65	110	6.54166e-24	85.8983	cd15530	PHD2_d4	 - 	cl22851
Q#3343 - 5SZCA	multi-dom	214584	66	110	1.07253e-06	42.199	smart00249	PHD	 - 	 - 
Q#3343 - 5SZCA	multi-dom	214584	8	63	0.00535446	32.569	smart00249	PHD	 - 	 - 
Q#3345 - 5T0KA	specific	214614	126	248	9.30215e-39	132.073	smart00317	SET	 - 	cl02566
Q#3345 - 5T0KA	specific	128744	11	110	3.39705e-30	109.043	smart00468	PreSET	 - 	cl02622
Q#3345 - 5T0KA	multi-dom	335991	14	118	5.37483e-26	98.2585	pfam05033	Pre-SET	 - 	 - 
Q#3346 - 5T0KB	specific	214614	126	248	9.30215e-39	132.073	smart00317	SET	 - 	cl02566
Q#3346 - 5T0KB	specific	128744	11	110	3.39705e-30	109.043	smart00468	PreSET	 - 	cl02622
Q#3346 - 5T0KB	multi-dom	335991	14	118	5.37483e-26	98.2585	pfam05033	Pre-SET	 - 	 - 
Q#3349 - 5T0MA	specific	214614	126	248	9.30215e-39	132.073	smart00317	SET	 - 	cl02566
Q#3349 - 5T0MA	specific	128744	11	110	3.39705e-30	109.043	smart00468	PreSET	 - 	cl02622
Q#3349 - 5T0MA	multi-dom	335991	14	118	5.37483e-26	98.2585	pfam05033	Pre-SET	 - 	 - 
Q#3350 - 5T0MB	specific	214614	126	248	9.30215e-39	132.073	smart00317	SET	 - 	cl02566
Q#3350 - 5T0MB	specific	128744	11	110	3.39705e-30	109.043	smart00468	PreSET	 - 	cl02622
Q#3350 - 5T0MB	multi-dom	335991	14	118	5.37483e-26	98.2585	pfam05033	Pre-SET	 - 	 - 
Q#3353 - 5T1GA	specific	349301	6	63	6.75788e-37	117.5	cd18654	CSD_HP1beta_Cbx1	 - 	cl28914
Q#3353 - 5T1GA	multi-dom	214605	12	61	0.00021582	35.2672	smart00298	CHROMO	 - 	 - 
Q#3354 - 5T1GB	superfamily	329044	2	14	0.000998929	31.7989	cl23735	H4 superfamily	NC	 - 
Q#3355 - 5T1IA	specific	349303	8	65	7.62786e-36	114.399	cd18656	CSD_HP1gamma_Cbx3	 - 	cl28914
Q#3355 - 5T1IA	multi-dom	214605	15	63	0.00998036	30.6448	smart00298	CHROMO	 - 	 - 
Q#3356 - 5T1IB	specific	349303	8	65	7.62786e-36	114.399	cd18656	CSD_HP1gamma_Cbx3	 - 	cl28914
Q#3356 - 5T1IB	multi-dom	214605	15	63	0.00998036	30.6448	smart00298	CHROMO	 - 	 - 
Q#3357 - 5T1IC	superfamily	329044	2	14	0.000998929	31.7989	cl23735	H4 superfamily	NC	 - 
Q#3358 - 5T8RA	superfamily	354958	8	54	6.60341e-23	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#3358 - 5T8RA	multi-dom	214584	8	53	2.4118e-07	41.8138	smart00249	PHD	 - 	 - 
Q#3359 - 5T8RB	superfamily	354958	8	54	6.60341e-23	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#3359 - 5T8RB	multi-dom	214584	8	53	2.4118e-07	41.8138	smart00249	PHD	 - 	 - 
Q#3360 - 5T8RC	superfamily	354958	8	54	6.60341e-23	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#3360 - 5T8RC	multi-dom	214584	8	53	2.4118e-07	41.8138	smart00249	PHD	 - 	 - 
Q#3361 - 5T8RD	superfamily	354958	8	54	6.60341e-23	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#3361 - 5T8RD	multi-dom	214584	8	53	2.4118e-07	41.8138	smart00249	PHD	 - 	 - 
Q#3364 - 5TBNA	superfamily	354958	12	55	5.2538e-18	68.4352	cl22851	PHD_SF superfamily	 - 	 - 
Q#3366 - 5TDRA	superfamily	354958	5	49	6.10355e-15	61.565	cl22851	PHD_SF superfamily	 - 	 - 
Q#3366 - 5TDRA	multi-dom	214584	6	49	1.73513e-07	42.5842	smart00249	PHD	 - 	 - 
Q#3368 - 5TDWA	superfamily	354958	4	48	6.84432e-15	61.1798	cl22851	PHD_SF superfamily	 - 	 - 
Q#3368 - 5TDWA	multi-dom	214584	5	48	2.12885e-07	42.199	smart00249	PHD	 - 	 - 
Q#3370 - 5TEGA	specific	214614	32	149	1.58576e-30	106.65	smart00317	SET	 - 	cl02566
Q#3371 - 5TEGB	specific	214614	32	149	1.58576e-30	106.65	smart00317	SET	 - 	cl02566
Q#3374 - 5U2JA	superfamily	354958	3	61	1.40035e-27	95.4907	cl22851	PHD_SF superfamily	 - 	 - 
Q#3374 - 5U2JA	superfamily	354958	62	108	2.42683e-18	71.6402	cl22851	PHD_SF superfamily	 - 	 - 
Q#3374 - 5U2JA	multi-dom	214584	62	108	0.000698931	34.8802	smart00249	PHD	 - 	 - 
Q#3375 - 5U2JB	superfamily	354958	3	61	1.40035e-27	95.4907	cl22851	PHD_SF superfamily	 - 	 - 
Q#3375 - 5U2JB	superfamily	354958	62	108	2.42683e-18	71.6402	cl22851	PHD_SF superfamily	 - 	 - 
Q#3375 - 5U2JB	multi-dom	214584	62	108	0.000698931	34.8802	smart00249	PHD	 - 	 - 
Q#3378 - 5V21A	specific	214614	136	259	6.95007e-43	143.244	smart00317	SET	 - 	cl02566
Q#3378 - 5V21A	specific	197795	81	135	1.66212e-16	71.6618	smart00570	AWS	 - 	cl02673
Q#3378 - 5V21A	specific	214703	260	276	0.00281266	34.3032	smart00508	PostSET	 - 	cl02636
Q#3379 - 5V21B	superfamily	329044	1	15	0.000534636	32.5693	cl23735	H4 superfamily	NC	 - 
Q#3380 - 5V22A	specific	214614	136	259	6.95007e-43	143.244	smart00317	SET	 - 	cl02566
Q#3380 - 5V22A	specific	197795	81	135	1.66212e-16	71.6618	smart00570	AWS	 - 	cl02673
Q#3380 - 5V22A	specific	214703	260	276	0.00281266	34.3032	smart00508	PostSET	 - 	cl02636
Q#3381 - 5V22B	superfamily	329044	1	15	0.000534636	32.5693	cl23735	H4 superfamily	NC	 - 
Q#3382 - 5VA6A	specific	334287	119	217	3.35374e-14	66.3728	pfam00856	SET	 - 	cl02566
Q#3383 - 5VA6B	specific	334287	119	217	3.35374e-14	66.3728	pfam00856	SET	 - 	cl02566
Q#3386 - 5VABA	superfamily	354958	8	52	3.90152e-15	61.5164	cl22851	PHD_SF superfamily	 - 	 - 
Q#3386 - 5VABA	multi-dom	214584	8	52	3.10307e-07	41.4286	smart00249	PHD	 - 	 - 
Q#3388 - 5VACA	specific	334287	119	217	3.6069e-14	66.3728	pfam00856	SET	 - 	cl02566
Q#3389 - 5VACC	superfamily	329044	1	19	0.0038785	30.6433	cl23735	H4 superfamily	C	 - 
Q#3390 - 5VAHA	specific	334287	119	217	3.35374e-14	66.3728	pfam00856	SET	 - 	cl02566
Q#3391 - 5VAHB	specific	334287	119	217	3.35374e-14	66.3728	pfam00856	SET	 - 	cl02566
Q#3394 - 5VBCA	specific	334287	119	217	5.58047e-14	65.6024	pfam00856	SET	 - 	cl02566
Q#3395 - 5VBCB	specific	334287	119	217	5.58047e-14	65.6024	pfam00856	SET	 - 	cl02566
Q#3398 - 5VE8A	multi-dom	197981	29	92	9.43734e-11	58.4089	smart00913	IBN_N	 - 	 - 
Q#3399 - 5VE8B	multi-dom	197981	29	92	9.43734e-11	58.4089	smart00913	IBN_N	 - 	 - 
Q#3400 - 5VE8C	superfamily	329044	1	28	3.90843e-07	41.8141	cl23735	H4 superfamily	C	 - 
Q#3401 - 5VE8E	superfamily	329044	1	28	3.90843e-07	41.8141	cl23735	H4 superfamily	C	 - 
Q#3402 - 5VEYA	superfamily	185399	87	194	1.22685e-60	184.948	cl30549	PTZ00017 superfamily	C	 - 
Q#3402 - 5VEYA	specific	215081	9	100	8.41935e-58	177.19	PLN00158	PLN00158	N	cl23830
Q#3403 - 5VEYB	specific	340501	1	76	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#3405 - 5VNBA	specific	341128	19	148	1.08373e-90	259.102	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3406 - 5VNBB	specific	341128	19	148	1.08373e-90	259.102	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3407 - 5VNBC	specific	341128	19	148	1.08373e-90	259.102	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3408 - 5VNBD	specific	341128	19	148	1.08373e-90	259.102	cd16909	YEATS_GAS41_like	 - 	cl38902
Q#3410 - 5VS7A	superfamily	351801	31	106	4.99044e-28	98.0105	cl02556	Bromodomain superfamily	N	 - 
Q#3412 - 5W0VA	multi-dom	197981	29	92	7.39147e-11	58.4089	smart00913	IBN_N	 - 	 - 
Q#3413 - 5W0VB	multi-dom	197981	29	92	7.39147e-11	58.4089	smart00913	IBN_N	 - 	 - 
Q#3414 - 5W0VC	superfamily	185397	17	34	0.00079356	32.7887	cl29688	PTZ00015 superfamily	C	 - 
Q#3415 - 5W0VD	superfamily	185397	17	34	0.00079356	32.7887	cl29688	PTZ00015 superfamily	C	 - 
Q#3416 - 5WCUA	superfamily	329044	1	98	5.84974e-69	202.057	cl23735	H4 superfamily	N	 - 
Q#3417 - 5WCUB	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#3418 - 5WCUC	specific	185399	2	104	1.90835e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#3419 - 5WCUD	specific	197718	1	93	2.3611e-55	166.153	smart00427	H2B	 - 	cl23830
Q#3420 - 5WCUE	superfamily	329044	1	98	5.84974e-69	202.057	cl23735	H4 superfamily	N	 - 
Q#3421 - 5WCUF	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#3422 - 5WCUG	specific	185399	2	104	1.90835e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#3423 - 5WCUH	specific	197718	1	93	2.3611e-55	166.153	smart00427	H2B	 - 	cl23830
Q#3426 - 5WCUK	superfamily	329044	1	98	5.84974e-69	202.057	cl23735	H4 superfamily	N	 - 
Q#3427 - 5WCUL	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#3428 - 5WCUM	specific	185399	2	104	1.90835e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#3429 - 5WCUN	specific	197718	1	93	2.3611e-55	166.153	smart00427	H2B	 - 	cl23830
Q#3430 - 5WCUO	superfamily	329044	1	98	5.84974e-69	202.057	cl23735	H4 superfamily	N	 - 
Q#3431 - 5WCUP	specific	185397	1	80	8.78779e-46	141.415	PTZ00015	PTZ00015	N	cl29688
Q#3432 - 5WCUQ	specific	185399	2	104	1.90835e-69	203.438	PTZ00017	PTZ00017	 - 	cl30549
Q#3433 - 5WCUR	specific	197718	1	93	2.3611e-55	166.153	smart00427	H2B	 - 	cl23830
Q#3436 - 5WCUU	specific	238028	1	76	2.64926e-29	99.2327	cd00073	H15	 - 	cl00073
Q#3437 - 5WCUV	specific	238028	1	76	2.64926e-29	99.2327	cd00073	H15	 - 	cl00073
Q#3438 - 5WFCA	superfamily	356469	147	314	4.15926e-23	99.3316	cl29593	WD40 superfamily	C	 - 
Q#3438 - 5WFCA	multi-dom	225201	119	312	1.76807e-16	82.0587	COG2319	WD40	NC	 - 
Q#3439 - 5WFCB	specific	334287	627	737	1.09888e-32	122.227	pfam00856	SET	 - 	cl02566
Q#3439 - 5WFCB	superfamily	313029	825	888	0.000997662	39.9514	cl10718	VEFS-Box superfamily	NC	 - 
Q#3441 - 5WLEA	specific	277027	10	59	4.7953e-24	84.3731	cd15552	PHD_PHF3_like	 - 	cl22851
Q#3441 - 5WLEA	multi-dom	214584	11	59	2.00248e-06	39.5026	smart00249	PHD	 - 	 - 
Q#3443 - 5WVOA	specific	340501	1	75	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#3444 - 5WVOB	specific	340501	1	75	1.19006e-52	157.606	cd01803	Ubl_ubiquitin	 - 	cl28922
Q#3445 - 5WVOC	specific	338228	52	182	2.88896e-58	181.393	pfam12047	DNMT1-RFD	 - 	cl13480
Q#3446 - 5WVOD	superfamily	329044	1	36	1.24728e-13	58.7628	cl23735	H4 superfamily	C	 - 
Q#3447 - 5WXGA	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#3449 - 5WXHA	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#3450 - 5WXHC	specific	276997	15	60	6.25981e-20	73.8606	cd15522	PHD_TAF3	 - 	cl22851
Q#3453 - 5WYIA	specific	341127	8	162	4.13996e-83	241.029	cd16908	YEATS_Yaf9_like	 - 	cl38902
Q#3453 - 5WYIA	multi-dom	227366	3	164	1.61668e-77	229.691	COG5033	TFG3	C	 - 
Q#3454 - 5WYIB	specific	341127	8	162	7.85215e-83	240.258	cd16908	YEATS_Yaf9_like	 - 	cl38902
Q#3454 - 5WYIB	multi-dom	227366	3	164	3.76852e-77	228.92	COG5033	TFG3	C	 - 
Q#3455 - 5WYIC	specific	341127	8	162	7.85215e-83	240.258	cd16908	YEATS_Yaf9_like	 - 	cl38902
Q#3455 - 5WYIC	multi-dom	227366	3	164	3.76852e-77	228.92	COG5033	TFG3	C	 - 
Q#3457 - 5X0XA	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#3458 - 5X0XB	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3459 - 5X0XC	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3460 - 5X0XD	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#3461 - 5X0XE	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#3462 - 5X0XF	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3463 - 5X0XG	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#3464 - 5X0XH	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#3467 - 5X0XO	specific	350754	99	331	7.52975e-170	486.491	cd17996	DEXHc_SMARCA2_SMARCA4	 - 	cl28899
Q#3467 - 5X0XO	specific	350180	420	547	9.81815e-55	183.832	cd18793	SF2_C_SNF	 - 	cl38915
Q#3467 - 5X0XO	specific	339297	638	704	1.42107e-19	83.0379	pfam14619	SnAC	 - 	cl20592
Q#3468 - 5X0YA	specific	185400	1	135	4.64886e-89	254.444	PTZ00018	PTZ00018	 - 	cl23735
Q#3469 - 5X0YB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3470 - 5X0YC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#3471 - 5X0YD	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#3472 - 5X0YE	specific	185400	1	135	4.64886e-89	254.444	PTZ00018	PTZ00018	 - 	cl23735
Q#3473 - 5X0YF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3474 - 5X0YG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#3475 - 5X0YH	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#3478 - 5X0YO	specific	350754	99	331	7.52975e-170	486.491	cd17996	DEXHc_SMARCA2_SMARCA4	 - 	cl28899
Q#3478 - 5X0YO	specific	350180	420	547	9.81815e-55	183.832	cd18793	SF2_C_SNF	 - 	cl38915
Q#3478 - 5X0YO	specific	339297	638	704	1.42107e-19	83.0379	pfam14619	SnAC	 - 	cl20592
Q#3479 - 5X60A	specific	335787	22	100	1.69657e-23	94.15	pfam04433	SWIRM	 - 	cl38160
Q#3479 - 5X60A	superfamily	357562	108	162	1.68806e-05	47.8731	cl30686	PLN02487 superfamily	C	 - 
Q#3479 - 5X60A	superfamily	235967	415	477	0.00622775	39.4874	cl30687	PRK07208 superfamily	NC	 - 
Q#3479 - 5X60A	multi-dom	215187	19	661	1.36214e-129	401.677	PLN02328	PLN02328	 - 	 - 
Q#3480 - 5X60B	specific	238096	82	124	1.37095e-08	47.5702	cd00167	SANT	 - 	cl21498
Q#3480 - 5X60B	multi-dom	333957	82	125	9.09934e-10	50.6189	pfam00249	Myb_DNA-binding	 - 	 - 
Q#3481 - 5X60C	superfamily	329044	1	20	0.000945607	32.1841	cl23735	H4 superfamily	C	 - 
Q#3482 - 5X7XA	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3483 - 5X7XB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3484 - 5X7XC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3485 - 5X7XD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3486 - 5X7XE	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#3487 - 5X7XF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#3488 - 5X7XG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3489 - 5X7XH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#3496 - 5XBKE	superfamily	329044	1	18	0.00399121	30.2581	cl23735	H4 superfamily	C	 - 
Q#3497 - 5XF3A	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3498 - 5XF3B	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3499 - 5XF3C	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3500 - 5XF3D	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3501 - 5XF3E	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3502 - 5XF3F	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3503 - 5XF3G	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3504 - 5XF3H	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3507 - 5XF4A	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3508 - 5XF4B	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3509 - 5XF4C	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3510 - 5XF4D	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3511 - 5XF4E	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3512 - 5XF4F	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3513 - 5XF4G	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3514 - 5XF4H	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3517 - 5XF5A	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3518 - 5XF5B	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3519 - 5XF5C	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3520 - 5XF5D	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3521 - 5XF5E	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#3522 - 5XF5F	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#3523 - 5XF5G	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#3524 - 5XF5H	specific	197718	28	124	1.10688e-53	163.457	smart00427	H2B	 - 	cl23830
Q#3527 - 5XF6A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3528 - 5XF6B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3529 - 5XF6C	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#3530 - 5XF6D	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#3531 - 5XF6E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#3532 - 5XF6F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#3533 - 5XF6G	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
