Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#895 - 4H9QA	specific	185400	1	135	2.83072e-83	244.044	PTZ00018	PTZ00018	 - 	cl23735
Q#896 - 4H9QB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#897 - 4H9QC	specific	240523	6	210	2.99383e-88	262.173	cd13150	DAXX_histone_binding	 - 	cl18941
Q#898 - 4H9RA	specific	185400	1	135	7.36291e-75	222.473	PTZ00018	PTZ00018	 - 	cl23735
Q#899 - 4H9RB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#900 - 4H9RC	specific	240523	6	210	2.99383e-88	262.173	cd13150	DAXX_histone_binding	 - 	cl18941
Q#901 - 4H9SA	specific	185400	1	135	3.63807e-83	243.659	PTZ00018	PTZ00018	 - 	cl23735
Q#902 - 4H9SB	specific	185400	1	135	3.63807e-83	243.659	PTZ00018	PTZ00018	 - 	cl23735
Q#903 - 4H9SC	specific	185397	1	81	8.31596e-45	142.571	PTZ00015	PTZ00015	N	cl25876
Q#904 - 4H9SD	specific	185397	1	81	8.31596e-45	142.571	PTZ00015	PTZ00015	N	cl25876
Q#905 - 4H9SE	specific	240523	1	205	2.90853e-86	257.165	cd13150	DAXX_histone_binding	 - 	cl18941
Q#906 - 4H9SF	specific	240523	1	205	2.90853e-86	257.165	cd13150	DAXX_histone_binding	 - 	cl18941
Q#907 - 4HCZA	specific	197660	2	53	1.95823e-08	46.1129	smart00333	TUDOR	 - 	cl02573
Q#908 - 4HCZB	specific	197660	2	53	1.95823e-08	46.1129	smart00333	TUDOR	 - 	cl02573
Q#911 - 4HGAA	specific	240523	6	210	1.19307e-88	262.943	cd13150	DAXX_histone_binding	 - 	cl18941
Q#912 - 4HGAB	specific	185400	1	136	4.97594e-88	255.985	PTZ00018	PTZ00018	 - 	cl23735
Q#913 - 4HGAC	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#914 - 4HONA	specific	202224	168	284	3.33337e-50	165.932	pfam02373	JmjC	 - 	cl21464
Q#914 - 4HONA	specific	128818	7	47	8.70446e-12	60.3542	smart00545	JmjN	 - 	cl15840
Q#915 - 4HONB	specific	202224	168	284	3.33337e-50	165.932	pfam02373	JmjC	 - 	cl21464
Q#915 - 4HONB	specific	128818	7	47	8.70446e-12	60.3542	smart00545	JmjN	 - 	cl15840
Q#918 - 4HSUA	superfamily	332356	256	773	1.55253e-96	321.171	cl27535	Amino_oxidase superfamily	N	 - 
Q#918 - 4HSUA	specific	311439	92	145	1.94654e-07	50.0202	pfam07496	zf-CW	 - 	cl06504
Q#920 - 4HSUC	superfamily	329044	1	30	5.3365e-08	44.5105	cl23735	H4 superfamily	C	 - 
Q#921 - 4I51A	specific	214614	146	268	4.12411e-36	127.836	smart00317	SET	 - 	cl02566
Q#921 - 4I51A	specific	309948	34	138	3.82581e-27	103.251	pfam05033	Pre-SET	 - 	cl02622
Q#922 - 4I51B	specific	214614	146	268	4.12411e-36	127.836	smart00317	SET	 - 	cl02566
Q#922 - 4I51B	specific	309948	34	138	3.82581e-27	103.251	pfam05033	Pre-SET	 - 	cl02622
Q#926 - 4IGQA	specific	202224	243	359	9.77889e-52	170.554	pfam02373	JmjC	 - 	cl21464
Q#926 - 4IGQA	specific	128818	15	56	3.541e-21	86.1626	smart00545	JmjN	 - 	cl15840
Q#928 - 4IURA	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#929 - 4IURB	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#931 - 4IUTA	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#932 - 4IUTB	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#934 - 4IUUA	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#935 - 4IUUB	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#937 - 4IUVA	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#938 - 4IUVB	specific	318845	2	130	8.52056e-54	168.606	pfam16719	SAWADEE	 - 	cl25066
Q#940 - 4L58A	specific	277025	8	51	1.34787e-20	78.1286	cd15550	PHD_MLL5	 - 	cl22851
Q#942 - 4L7XA	specific	277109	4	57	2.31218e-29	100.81	cd15639	PHD_DIDO1_like	 - 	cl22851
Q#944 - 4LK9A	specific	277158	18	76	2.99359e-29	103.625	cd15688	PHD1_MOZ	 - 	cl22851
Q#944 - 4LK9A	specific	277002	77	123	2.12638e-20	80.1146	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#945 - 4LK9B	superfamily	329044	1	21	0.000198248	34.4953	cl23735	H4 superfamily	C	 - 
Q#946 - 4LKAA	specific	277158	18	76	2.99359e-29	103.625	cd15688	PHD1_MOZ	 - 	cl22851
Q#946 - 4LKAA	specific	277002	77	123	2.12638e-20	80.1146	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#947 - 4LKAB	superfamily	329044	1	21	0.000425988	33.7249	cl23735	H4 superfamily	C	 - 
Q#948 - 4LLBA	specific	277158	18	76	2.99359e-29	103.625	cd15688	PHD1_MOZ	 - 	cl22851
Q#948 - 4LLBA	specific	277002	77	123	2.12638e-20	80.1146	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#949 - 4LLBB	specific	277158	18	76	2.99359e-29	103.625	cd15688	PHD1_MOZ	 - 	cl22851
Q#949 - 4LLBB	specific	277002	77	123	2.12638e-20	80.1146	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#950 - 4LLBC	superfamily	329044	1	21	0.000421491	33.7249	cl23735	H4 superfamily	C	 - 
Q#951 - 4LLBD	superfamily	329044	1	21	0.000421491	33.7249	cl23735	H4 superfamily	C	 - 
Q#952 - 4LXLA	specific	202224	196	312	1.68968e-50	167.473	pfam02373	JmjC	 - 	cl21464
Q#952 - 4LXLA	specific	128818	35	76	1.06278e-14	68.8286	smart00545	JmjN	 - 	cl15840
Q#954 - 4M38A	superfamily	332914	64	117	2.35888e-11	63.0337	cl28093	HemK superfamily	C	 - 
Q#954 - 4M38A	superfamily	331881	52	167	1.66031e-10	61.1171	cl27060	PrmA superfamily	N	 - 
Q#955 - 4M38B	superfamily	332914	64	117	2.35888e-11	63.0337	cl28093	HemK superfamily	C	 - 
Q#955 - 4M38B	superfamily	331881	52	167	1.66031e-10	61.1171	cl27060	PrmA superfamily	N	 - 
Q#959 - 4MZFB	specific	308232	16	64	1.1745e-25	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#959 - 4MZFB	specific	308232	95	143	6.01362e-22	86.5209	pfam02513	Spin-Ssty	 - 	cl03632
Q#959 - 4MZFB	specific	308232	176	220	2.14557e-18	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#960 - 4MZGA	superfamily	329044	1	20	0.00103879	32.5693	cl23735	H4 superfamily	C	 - 
Q#961 - 4MZGB	specific	308232	14	62	9.14189e-26	96.9212	pfam02513	Spin-Ssty	 - 	cl03632
Q#961 - 4MZGB	specific	308232	93	141	4.83653e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#961 - 4MZGB	specific	308232	174	218	1.82309e-18	77.2761	pfam02513	Spin-Ssty	 - 	cl03632
Q#962 - 4MZGC	superfamily	329044	1	20	0.00103879	32.5693	cl23735	H4 superfamily	C	 - 
Q#963 - 4MZGD	specific	308232	14	62	9.14189e-26	96.9212	pfam02513	Spin-Ssty	 - 	cl03632
Q#963 - 4MZGD	specific	308232	93	141	4.83653e-22	86.9061	pfam02513	Spin-Ssty	 - 	cl03632
Q#963 - 4MZGD	specific	308232	174	218	1.82309e-18	77.2761	pfam02513	Spin-Ssty	 - 	cl03632
Q#964 - 4MZHA	specific	308232	16	64	1.1745e-25	96.536	pfam02513	Spin-Ssty	 - 	cl03632
Q#964 - 4MZHA	specific	308232	95	143	6.01362e-22	86.5209	pfam02513	Spin-Ssty	 - 	cl03632
Q#964 - 4MZHA	specific	308232	176	220	2.14557e-18	76.8909	pfam02513	Spin-Ssty	 - 	cl03632
Q#966 - 4N3WA	specific	99927	8	115	8.84198e-78	233.104	cd05495	Bromo_cbp_like	 - 	cl02556
Q#966 - 4N3WA	specific	276805	127	199	3.75213e-29	106.991	cd15802	RING_CBP-p300	 - 	cl27931
Q#966 - 4N3WA	superfamily	328929	200	234	2.30723e-15	68.4713	cl22851	PHD_SF superfamily	 - 	 - 
Q#968 - 4N4FA	specific	99927	8	115	8.84198e-78	233.104	cd05495	Bromo_cbp_like	 - 	cl02556
Q#968 - 4N4FA	specific	276805	127	199	3.75213e-29	106.991	cd15802	RING_CBP-p300	 - 	cl27931
Q#968 - 4N4FA	superfamily	328929	200	234	2.30723e-15	68.4713	cl22851	PHD_SF superfamily	 - 	 - 
Q#970 - 4N4HA	specific	99902	153	234	3.41621e-52	167.581	cd05841	BS69_related	 - 	cl02554
Q#970 - 4N4HA	specific	99924	39	139	1.29781e-48	159.083	cd05492	Bromo_ZMYND11	 - 	cl02556
Q#971 - 4N4HB	superfamily	329044	1	22	2.04427e-05	37.1917	cl23735	H4 superfamily	C	 - 
Q#972 - 4N4IA	specific	99902	153	234	3.41621e-52	167.581	cd05841	BS69_related	 - 	cl02554
Q#972 - 4N4IA	specific	99924	39	139	1.29781e-48	159.083	cd05492	Bromo_ZMYND11	 - 	cl02556
Q#973 - 4N4IB	superfamily	329044	1	24	9.0132e-07	41.0437	cl23735	H4 superfamily	C	 - 
Q#974 - 4O30A	specific	214614	100	222	1.16059e-12	62.7371	smart00317	SET	 - 	cl02566
Q#975 - 4O30B	specific	214614	100	222	1.16059e-12	62.7371	smart00317	SET	 - 	cl02566
Q#976 - 4O30C	superfamily	329044	1	19	0.0068621	30.6433	cl23735	H4 superfamily	C	 - 
Q#977 - 4O30D	superfamily	329044	1	19	0.0068621	30.6433	cl23735	H4 superfamily	C	 - 
Q#978 - 4O62A	specific	311439	11	58	5.96394e-11	52.7165	pfam07496	zf-CW	 - 	cl06504
Q#979 - 4O62B	specific	311439	11	58	5.96394e-11	52.7165	pfam07496	zf-CW	 - 	cl06504
Q#980 - 4O62C	specific	311439	11	58	5.96394e-11	52.7165	pfam07496	zf-CW	 - 	cl06504
Q#982 - 4OUCA	specific	315088	269	349	3.34307e-37	131.765	pfam12330	DUF3635	 - 	cl26373
Q#982 - 4OUCA	superfamily	328722	47	214	1.11097e-06	49.1235	cl21453	PKc_like superfamily	C	 - 
Q#984 - 4PL6A	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#985 - 4PL6B	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#988 - 4PLIA	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#989 - 4PLIB	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#992 - 4PLLA	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#993 - 4PLLB	specific	314560	4	53	2.17218e-11	54.8842	pfam11717	Tudor-knot	 - 	cl17459
Q#996 - 4PSWA	specific	313593	8	159	1.76314e-51	170.036	pfam10394	Hat1_N	 - 	cl11056
Q#996 - 4PSWA	specific	306954	174	257	0.00385349	36.3339	pfam00583	Acetyltransf_1	N	cl17182
Q#997 - 4PSWB	specific	315035	12	82	2.27828e-26	101.475	pfam12265	CAF1C_H4-bd	 - 	cl13671
Q#997 - 4PSWB	specific	225201	116	401	1.60424e-24	104.4	COG2319	WD40	N	cl25539
Q#998 - 4PSWC	superfamily	330697	11	38	2.36506e-08	45.8854	cl25876	PLN00035 superfamily	C	 - 
Q#999 - 4PSXA	specific	313593	11	162	1.23524e-51	170.807	pfam10394	Hat1_N	 - 	cl11056
Q#999 - 4PSXA	specific	306954	177	260	0.00358085	36.7191	pfam00583	Acetyltransf_1	N	cl17182
Q#1000 - 4PSXB	specific	315035	12	82	1.2297e-26	102.245	pfam12265	CAF1C_H4-bd	 - 	cl13671
Q#1000 - 4PSXB	specific	225201	116	401	1.66767e-24	104.4	COG2319	WD40	N	cl25539
Q#1001 - 4PSXC	superfamily	330697	17	48	9.93089e-11	52.819	cl25876	PLN00035 superfamily	C	 - 
Q#1002 - 4PSXD	specific	313593	11	162	1.23524e-51	170.807	pfam10394	Hat1_N	 - 	cl11056
Q#1002 - 4PSXD	specific	306954	177	260	0.00358085	36.7191	pfam00583	Acetyltransf_1	N	cl17182
Q#1003 - 4PSXE	specific	315035	12	82	1.2297e-26	102.245	pfam12265	CAF1C_H4-bd	 - 	cl13671
Q#1003 - 4PSXE	specific	225201	116	401	1.66767e-24	104.4	COG2319	WD40	N	cl25539
Q#1004 - 4PSXF	superfamily	330697	17	48	9.93089e-11	52.819	cl25876	PLN00035 superfamily	C	 - 
Q#1007 - 4Q6FA	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1008 - 4Q6FB	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1009 - 4Q6FC	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1010 - 4Q6FD	superfamily	328929	8	54	8.28461e-22	81.051	cl22851	PHD_SF superfamily	 - 	 - 
Q#1014 - 4QBMA	specific	99935	5	101	9.61936e-66	196.827	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1015 - 4QBMB	specific	99935	5	101	9.61936e-66	196.827	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1018 - 4QBQA	superfamily	333710	14	137	2.52563e-66	200.618	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#1019 - 4QBQC	superfamily	333710	14	137	2.52563e-66	200.618	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#1021 - 4QBRA	superfamily	333710	13	137	4.95951e-66	199.848	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#1022 - 4QBRC	superfamily	333710	13	137	4.95951e-66	199.848	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#1025 - 4QBSA	superfamily	333710	14	138	2.2788e-66	201.003	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#1027 - 4QC1A	specific	99935	6	102	1.7181e-68	203.76	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1028 - 4QC1B	specific	99935	6	102	1.7181e-68	203.76	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1031 - 4QC3A	specific	99935	6	102	1.7181e-68	203.76	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1032 - 4QC3B	specific	99935	6	102	1.7181e-68	203.76	cd05503	Bromo_BAZ2A_B_like	 - 	cl02556
Q#1034 - 4QEOA	specific	308021	56	213	2.66745e-75	237.785	pfam02182	SAD_SRA	 - 	cl02620
Q#1034 - 4QEOA	specific	214614	355	508	5.17955e-30	114.739	smart00317	SET	 - 	cl02566
Q#1034 - 4QEOA	specific	309948	245	347	1.23863e-24	99.3991	pfam05033	Pre-SET	 - 	cl02622
Q#1038 - 4QQ4A	specific	311439	11	48	6.36719e-13	58.1093	pfam07496	zf-CW	 - 	cl06504
Q#1039 - 4QQ4B	specific	311439	11	48	6.36719e-13	58.1093	pfam07496	zf-CW	 - 	cl06504
Q#1042 - 4QUFA	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1043 - 4QUFB	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1044 - 4QUFC	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1045 - 4QUFD	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1046 - 4QUFE	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1047 - 4QUFF	specific	237991	5	55	6.16835e-14	61.1259	cd00024	CHROMO	 - 	cl17459
Q#1054 - 4QUTA	specific	99957	9	119	5.84064e-54	168.305	cd05528	Bromo_AAA	 - 	cl02556
Q#1056 - 4QUUA	specific	99957	9	119	5.84064e-54	168.305	cd05528	Bromo_AAA	 - 	cl02556
Q#1058 - 4QWNA	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1060 - 4QWNC	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1062 - 4QWNE	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1063 - 4QWNF	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1064 - 4QX7A	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1066 - 4QX7C	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1068 - 4QX7E	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1069 - 4QX7F	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1070 - 4QX8A	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1072 - 4QX8C	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1074 - 4QX8E	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1075 - 4QX8F	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1076 - 4QXBA	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1078 - 4QXBC	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1080 - 4QXBE	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1081 - 4QXBF	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1082 - 4QXCA	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1084 - 4QXCC	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1086 - 4QXCE	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1087 - 4QXCF	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1088 - 4QXHA	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1090 - 4QXHC	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1092 - 4QXHE	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1093 - 4QXHF	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1094 - 4QYDA	specific	99944	7	104	1.96929e-63	191.459	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1096 - 4QYLA	specific	99944	7	104	1.96929e-63	191.459	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1097 - 4QYLB	specific	99944	7	104	1.96929e-63	191.459	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1098 - 4QYLC	specific	99944	7	104	1.96929e-63	191.459	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1099 - 4QYLD	specific	99944	7	104	1.96929e-63	191.459	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1104 - 4RMHA	specific	238699	25	279	2.61459e-150	425.122	cd01408	SIRT1	 - 	cl00195
Q#1106 - 4TMPA	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
Q#1108 - 4TMPC	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
Q#1110 - 4TN7A	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1112 - 4TN7C	superfamily	328732	164	264	9.75471e-09	53.0684	cl21464	cupin_like superfamily	 - 	 - 
Q#1114 - 4TN7E	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1115 - 4TN7F	superfamily	329044	1	15	0.000816622	32.5693	cl23735	H4 superfamily	NC	 - 
Q#1116 - 4TT2A	specific	99957	9	119	5.84064e-54	168.305	cd05528	Bromo_AAA	 - 	cl02556
Q#1118 - 4TT4A	specific	99957	9	119	5.84064e-54	168.305	cd05528	Bromo_AAA	 - 	cl02556
Q#1119 - 4TT4B	specific	99957	9	119	5.84064e-54	168.305	cd05528	Bromo_AAA	 - 	cl02556
Q#1121 - 4TWIA	specific	234777	1	242	7.09194e-140	396.472	PRK00481	PRK00481	 - 	cl00195
Q#1123 - 4TWJA	specific	238704	12	234	3.74242e-139	394.043	cd01413	SIR2_Af2	 - 	cl00195
Q#1125 - 4U68A	specific	237991	7	57	5.74716e-15	64.2075	cd00024	CHROMO	 - 	cl17459
Q#1126 - 4U68B	specific	237991	7	57	5.74716e-15	64.2075	cd00024	CHROMO	 - 	cl17459
Q#1127 - 4U68C	specific	237991	7	57	5.74716e-15	64.2075	cd00024	CHROMO	 - 	cl17459
Q#1131 - 4U7TA	specific	277255	20	147	3.38385e-84	257.627	cd11729	ADDz_Dnmt3a	 - 	cl28890
Q#1131 - 4U7TA	specific	223348	165	328	1.74456e-14	74.005	COG0270	Dcm	C	cl28499
Q#1133 - 4U7TC	specific	277255	20	147	3.38385e-84	257.627	cd11729	ADDz_Dnmt3a	 - 	cl28890
Q#1133 - 4U7TC	specific	223348	165	328	1.74456e-14	74.005	COG0270	Dcm	C	cl28499
Q#1137 - 4U9WA	specific	306954	67	175	7.52321e-05	40.5711	pfam00583	Acetyltransf_1	 - 	cl17182
Q#1138 - 4U9WB	specific	306954	67	175	7.52321e-05	40.5711	pfam00583	Acetyltransf_1	 - 	cl17182
Q#1139 - 4U9WC	specific	306954	67	175	7.52321e-05	40.5711	pfam00583	Acetyltransf_1	 - 	cl17182
Q#1140 - 4U9WD	specific	306954	67	175	7.52321e-05	40.5711	pfam00583	Acetyltransf_1	 - 	cl17182
Q#1145 - 4UUZA	specific	185400	1	136	1.32825e-88	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#1146 - 4UUZB	specific	177669	1	103	3.95873e-52	162.309	PLN00035	PLN00035	 - 	cl25876
Q#1147 - 4UUZC	superfamily	315318	1	55	0.000257918	36.2195	cl13991	MCM2_N superfamily	C	 - 
Q#1148 - 4UY4A	specific	308232	86	134	3.93535e-21	84.2097	pfam02513	Spin-Ssty	 - 	cl03632
Q#1148 - 4UY4A	specific	308232	8	56	1.27682e-20	83.0541	pfam02513	Spin-Ssty	 - 	cl03632
Q#1148 - 4UY4A	specific	308232	168	212	3.66056e-14	64.9497	pfam02513	Spin-Ssty	 - 	cl03632
Q#1149 - 4UY4B	specific	308232	86	134	3.93535e-21	84.2097	pfam02513	Spin-Ssty	 - 	cl03632
Q#1149 - 4UY4B	specific	308232	8	56	1.27682e-20	83.0541	pfam02513	Spin-Ssty	 - 	cl03632
Q#1149 - 4UY4B	specific	308232	168	212	3.66056e-14	64.9497	pfam02513	Spin-Ssty	 - 	cl03632
Q#1152 - 4V2VA	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1152 - 4V2VA	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1153 - 4V2VB	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1153 - 4V2VB	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1156 - 4V2WA	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1156 - 4V2WA	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1157 - 4V2WB	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1157 - 4V2WB	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1158 - 4V2WC	superfamily	329044	1	20	0.00132426	32.5693	cl23735	H4 superfamily	C	 - 
Q#1159 - 4W5AA	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1160 - 4W5AB	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1163 - 4W5AE	specific	277252	7	110	1.26444e-43	141.289	cd11726	ADDz_ATRX	 - 	cl28890
Q#1165 - 4XYIA	superfamily	330360	130	411	1.7197e-37	139.778	cl25539	WD40 superfamily	 - 	 - 
Q#1165 - 4XYIA	specific	315035	28	98	1.1107e-30	113.801	pfam12265	CAF1C_H4-bd	 - 	cl13671
Q#1166 - 4XYIB	specific	185397	18	101	8.73176e-43	138.333	PTZ00015	PTZ00015	 - 	cl25876
Q#1167 - 4YHPA	specific	319286	4	120	5.02217e-61	190.241	cd04981	IgV_H	 - 	cl11960
Q#1167 - 4YHPA	specific	319288	127	220	4.64754e-29	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#1168 - 4YHPB	specific	143185	10	107	2.54261e-45	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#1168 - 4YHPB	specific	319325	113	212	5.22192e-44	145.675	cd07699	IgC_L	 - 	cl11960
Q#1169 - 4YHPC	specific	319286	4	120	5.02217e-61	190.241	cd04981	IgV_H	 - 	cl11960
Q#1169 - 4YHPC	specific	319288	127	220	4.64754e-29	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#1170 - 4YHPD	specific	143185	10	107	2.54261e-45	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#1170 - 4YHPD	specific	319325	113	212	5.22192e-44	145.675	cd07699	IgC_L	 - 	cl11960
Q#1171 - 4YHPE	specific	319286	4	120	5.02217e-61	190.241	cd04981	IgV_H	 - 	cl11960
Q#1171 - 4YHPE	specific	319288	127	220	4.64754e-29	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#1172 - 4YHPF	specific	143185	10	107	2.54261e-45	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#1172 - 4YHPF	specific	319325	113	212	5.22192e-44	145.675	cd07699	IgC_L	 - 	cl11960
Q#1173 - 4YHPH	specific	319286	4	120	5.02217e-61	190.241	cd04981	IgV_H	 - 	cl11960
Q#1173 - 4YHPH	specific	319288	127	220	4.64754e-29	106.99	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#1174 - 4YHPL	specific	143185	10	107	2.54261e-45	149.13	cd04984	IgV_L_lambda	 - 	cl11960
Q#1174 - 4YHPL	specific	319325	113	212	5.22192e-44	145.675	cd07699	IgC_L	 - 	cl11960
Q#1177 - 4YHZH	specific	319286	4	120	2.53058e-58	183.308	cd04981	IgV_H	 - 	cl11960
Q#1177 - 4YHZH	specific	319288	127	220	2.04622e-29	108.146	cd04985	IgC_CH1_IgAEGM	 - 	cl11960
Q#1178 - 4YHZL	specific	143185	10	107	2.54261e-45	149.13	cd04984	IgV_L_lambda	 - 	cl11960
