"6D84","R","Homo sapiens,Human immunodeficiency virus 1","Q10589#Q90VU7","Q10589:#Bone marrow stromal antigen 2#Q90VU7:#Protein Nef","Q10589:#HM1.24 antigen#Tetherin#Q90VU7:#3'ORF#Negative factor"
"6D84","S","Homo sapiens","Q96PC3","AP-1 complex subunit sigma-3","Adaptor protein complex AP-1 subunit sigma-1C#Adaptor-related protein complex 1 subunit sigma-1C#Clathrin assembly protein complex 1 sigma-1C small chain#Golgi adaptor HA1/AP1 adaptin sigma-1C subunit#Sigma 1C subunit of AP-1 clathrin#Sigma-adaptin 1C#Sigma1C-adaptin"
"6D84","T","Homo sapiens,Human immunodeficiency virus 1","Q10589#Q90VU7","Q10589:#Bone marrow stromal antigen 2#Q90VU7:#Protein Nef","Q10589:#HM1.24 antigen#Tetherin#Q90VU7:#3'ORF#Negative factor"
"6DFF","B","Homo sapiens","Q10567","AP-1 complex subunit beta-1","Adaptor protein complex AP-1 subunit beta-1#Adaptor-related protein complex 1 subunit beta-1#Beta-1-adaptin#Beta-adaptin 1#Clathrin assembly protein complex 1 beta large chain#Golgi adaptor HA1/AP1 adaptin beta subunit"
"6DFF","C","Homo sapiens","P84077","ADP-ribosylation factor 1",""
"6DFF","G","Mus musculus","P22892","AP-1 complex subunit gamma-1","Adaptor protein complex AP-1 subunit gamma-1#Adaptor-related protein complex 1 subunit gamma-1#Clathrin assembly protein complex 1 gamma-1 large chain#Gamma-adaptin#Gamma1-adaptin#Golgi adaptor HA1/AP1 adaptin subunit gamma-1"
"6DFF","H","Homo sapiens","P84077","ADP-ribosylation factor 1",""
"6DFF","L","Homo sapiens,Human immunodeficiency virus 1","Q10589#Q90VU7","Q10589:#Bone marrow stromal antigen 2#Q90VU7:#Protein Nef","Q10589:#HM1.24 antigen#Tetherin#Q90VU7:#3'ORF#Negative factor"
"6DFF","M","Mus musculus","P35585","AP-1 complex subunit mu-1","AP-mu chain family member mu1A#Adaptor protein complex AP-1 subunit mu-1#Adaptor-related protein complex 1 subunit mu-1#Clathrin assembly protein complex 1 mu-1 medium chain 1#Clathrin coat assembly protein AP47#Clathrin coat-associated protein AP47#Golgi adaptor HA1/AP1 adaptin mu-1 subunit#Mu-adaptin 1#Mu1A-adaptin"
"6DFF","S","Homo sapiens","Q96PC3","AP-1 complex subunit sigma-3","Adaptor protein complex AP-1 subunit sigma-1C#Adaptor-related protein complex 1 subunit sigma-1C#Clathrin assembly protein complex 1 sigma-1C small chain#Golgi adaptor HA1/AP1 adaptin sigma-1C subunit#Sigma 1C subunit of AP-1 clathrin#Sigma-adaptin 1C#Sigma1C-adaptin"
"6DFF","T","Homo sapiens,Human immunodeficiency virus 1","Q10589#Q90VU7","Q10589:#Bone marrow stromal antigen 2#Q90VU7:#Protein Nef","Q10589:#HM1.24 antigen#Tetherin#Q90VU7:#3'ORF#Negative factor"
"3VAW","A","Saccharomyces cerevisiae,Burkholderia pseudomallei","Q12306#Q3JK38","Q12306:#Ubiquitin-like protein SMT3#Q3JK38:#Peptidyl-prolyl cis-trans isomerase",""
"3LRA","A","Homo sapiens","Q12959#Q5T2T1#Q9NUP9","Q12959:#Disks large homolog 1#Q5T2T1:#MAGUK p55 subfamily member 7#Q9NUP9:#Protein lin-7 homolog C","Q12959:#Synapse-associated protein 97#hDlg#Q9NUP9:#Mammalian lin-seven protein 3#Vertebrate lin-7 homolog 3"
"5IXI","A","Homo sapiens","P23458","Tyrosine-protein kinase JAK1","Janus kinase 1"
"5IXI","B","Homo sapiens","Q13651#Q8IU57","Q13651:#Interleukin-10 receptor subunit alpha#Q8IU57:#Interferon lambda receptor 1","Q13651:#CDw210a#Interleukin-10 receptor subunit 1#Q8IU57:#Cytokine receptor class-II member 12#Cytokine receptor family 2 member 12#Interleukin-28 receptor subunit alpha#Likely interleukin or cytokine receptor 2"
"5WG6","A","Homo sapiens","Q15022#Q15910","Q15022:#Polycomb protein SUZ12#Q15910:#Histone-lysine N-methyltransferase EZH2","Q15022:#Chromatin precipitated E2F target 9 protein#Joined to JAZF1 protein#Suppressor of zeste 12 protein homolog#Q15910:#ENX-1#Enhancer of zeste homolog 2#Lysine N-methyltransferase 6"
"5WG6","B","Homo sapiens","O75530","Polycomb protein EED","Embryonic ectoderm development protein#WD protein associating with integrin cytoplasmic tails 1"
"5WG6","C","Homo sapiens","Q15022#Q15910","Q15022:#Polycomb protein SUZ12#Q15910:#Histone-lysine N-methyltransferase EZH2","Q15022:#Chromatin precipitated E2F target 9 protein#Joined to JAZF1 protein#Suppressor of zeste 12 protein homolog#Q15910:#ENX-1#Enhancer of zeste homolog 2#Lysine N-methyltransferase 6"
"5WG6","D","Homo sapiens","O75530","Polycomb protein EED","Embryonic ectoderm development protein#WD protein associating with integrin cytoplasmic tails 1"
"4WPO","A0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WPO","A1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WPO","A2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WPO","A3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
"4WPO","A4","Thermus thermophilus","Q5SJE1","50S ribosomal protein L31",""
"4WPO","A5","Thermus thermophilus","P80339","50S ribosomal protein L32",""
"4WPO","A6","Thermus thermophilus","P35871","50S ribosomal protein L33",""
"4WPO","A7","Thermus thermophilus","P80340","50S ribosomal protein L34",""
"4WPO","A8","Thermus thermophilus","Q5SKU1","50S ribosomal protein L35",""
"4WPO","A9","Thermus thermophilus","Q5SHR2","50S ribosomal protein L36","Ribosomal protein B"
"4WPO","AA","Thermus thermophilus","","",""
"4WPO","AB","Thermus thermophilus","","",""
"4WPO","AC","Thermus thermophilus","Q5SLP7","50S ribosomal protein L1",""
"4WPO","AD","Thermus thermophilus","P60405","50S ribosomal protein L2",""
"4WPO","AE","Thermus thermophilus","Q5SHN8","50S ribosomal protein L3",""
"4WPO","AF","Thermus thermophilus","Q5SHN9","50S ribosomal protein L4","L1e"
"4WPO","AG","Thermus thermophilus","Q5SHQ0","50S ribosomal protein L5",""
"4WPO","AH","Thermus thermophilus","P0DOY8","50S ribosomal protein L6",""
"4WPO","AK","Thermus thermophilus","Q8VVE3","50S ribosomal protein L10",""
"4WPO","AL","Thermus thermophilus","Q5SLP6","50S ribosomal protein L11",""
"4WPO","AN","Thermus thermophilus","P60488","50S ribosomal protein L13",""
"4WPO","AO","Thermus thermophilus","Q5SHP8","50S ribosomal protein L14",""
"4WPO","AP","Thermus thermophilus","Q5SHQ7","50S ribosomal protein L15",""
"4WPO","AQ","Thermus thermophilus","P60489","50S ribosomal protein L16",""
"4WPO","AR","Thermus thermophilus","Q9Z9H5","50S ribosomal protein L17",""
"4WPO","AS","Thermus thermophilus","Q5SHQ4","50S ribosomal protein L18","TL24"
"4WPO","AT","Thermus thermophilus","P60490","50S ribosomal protein L19",""
"4WPO","AU","Thermus thermophilus","P60491","50S ribosomal protein L20",""
"4WPO","AV","Thermus thermophilus","P60492","50S ribosomal protein L21",""
"4WPO","AW","Thermus thermophilus","Q5SHP3","50S ribosomal protein L22",""
"4WPO","AX","Thermus thermophilus","Q5SHP0","50S ribosomal protein L23",""
"4WPO","AY","Thermus thermophilus","Q5SHP9","50S ribosomal protein L24",""
"4WPO","AZ","Thermus thermophilus","Q5SHZ1","50S ribosomal protein L25",""
"4WPO","BA","Thermus thermophilus","","",""
"4WPO","BB","Thermus thermophilus","P80371","30S ribosomal protein S2",""
"4WPO","BC","Thermus thermophilus","P80372","30S ribosomal protein S3",""
"4WPO","BD","Thermus thermophilus","P80373","30S ribosomal protein S4",""
"4WPO","BE","Thermus thermophilus","Q5SHQ5","30S ribosomal protein S5",""
"4WPO","BF","Thermus thermophilus","Q5SLP8","30S ribosomal protein S6","TS9"
"4WPO","BG","Thermus thermophilus","P17291","30S ribosomal protein S7",""
"4WPO","BH","Thermus thermophilus","A0A0M9AFS9","30S ribosomal protein S8",""
"4WPO","BI","Thermus thermophilus","P80374","30S ribosomal protein S9",""
"4WPO","BJ","Thermus thermophilus","Q5SHN7","30S ribosomal protein S10",""
"4WPO","BK","Thermus thermophilus","P80376","30S ribosomal protein S11",""
"4WPO","BL","Thermus thermophilus","Q5SHN3","30S ribosomal protein S12",""
"4WPO","BM","Thermus thermophilus","P80377","30S ribosomal protein S13",""
"4WPO","BN","Thermus thermophilus","A0A0N0BLP2","30S ribosomal protein S14 type Z",""
"4WPO","BO","Thermus thermophilus","Q5SJ76","30S ribosomal protein S15",""
"4WPO","BP","Thermus thermophilus","Q5SJH3","30S ribosomal protein S16",""
"4WPO","BQ","Thermus thermophilus","A0A0N0BLS5","30S ribosomal protein S17",""
"4WPO","BR","Thermus thermophilus","Q5SLQ0","30S ribosomal protein S18",""
"4WPO","BS","Thermus thermophilus","Q5SHP2","30S ribosomal protein S19",""
"4WPO","BT","Thermus thermophilus","P80380","30S ribosomal protein S20",""
"4WPO","BU","Thermus thermophilus","Q5SIH3","30S ribosomal protein Thx","S31"
"4WPO","BV","synthetic construct","","",""
"4WPO","BW","Escherichia coli","","",""
"4WPO","BX","Escherichia coli","","",""
"4WPO","BY","Escherichia coli","","",""
"4WPO","BZ","Thermus thermophilus","Q5SHN5#Q5SLQ1","Q5SHN5:#Elongation factor G#Q5SLQ1:#50S ribosomal protein L9",""
"4WPO","C0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WPO","C1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WPO","C2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WPO","C3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
"4WPO","C4","Thermus thermophilus","Q5SJE1","50S ribosomal protein L31",""
"4WPO","C5","Thermus thermophilus","P80339","50S ribosomal protein L32",""
"4WPO","C6","Thermus thermophilus","P35871","50S ribosomal protein L33",""
"4WPO","C7","Thermus thermophilus","P80340","50S ribosomal protein L34",""
"4WPO","C8","Thermus thermophilus","Q5SKU1","50S ribosomal protein L35",""
"4WPO","C9","Thermus thermophilus","Q5SHR2","50S ribosomal protein L36","Ribosomal protein B"
"4WPO","CA","Thermus thermophilus","","",""
"4WPO","CB","Thermus thermophilus","","",""
"4WPO","CC","Thermus thermophilus","Q5SLP7","50S ribosomal protein L1",""
"4WPO","CD","Thermus thermophilus","P60405","50S ribosomal protein L2",""
"4WPO","CE","Thermus thermophilus","Q5SHN8","50S ribosomal protein L3",""
"4WPO","CF","Thermus thermophilus","Q5SHN9","50S ribosomal protein L4","L1e"
"4WPO","CG","Thermus thermophilus","Q5SHQ0","50S ribosomal protein L5",""
"4WPO","CH","Thermus thermophilus","P0DOY8","50S ribosomal protein L6",""
"4WPO","CK","Thermus thermophilus","Q8VVE3","50S ribosomal protein L10",""
"4WPO","CL","Thermus thermophilus","Q5SLP6","50S ribosomal protein L11",""
"4WPO","CN","Thermus thermophilus","P60488","50S ribosomal protein L13",""
"4WPO","CO","Thermus thermophilus","Q5SHP8","50S ribosomal protein L14",""
"4WPO","CP","Thermus thermophilus","Q5SHQ7","50S ribosomal protein L15",""
"4WPO","CQ","Thermus thermophilus","P60489","50S ribosomal protein L16",""
"4WPO","CR","Thermus thermophilus","Q9Z9H5","50S ribosomal protein L17",""
"4WPO","CS","Thermus thermophilus","Q5SHQ4","50S ribosomal protein L18","TL24"
"4WPO","CT","Thermus thermophilus","P60490","50S ribosomal protein L19",""
"4WPO","CU","Thermus thermophilus","P60491","50S ribosomal protein L20",""
"4WPO","CV","Thermus thermophilus","P60492","50S ribosomal protein L21",""
"4WPO","CW","Thermus thermophilus","Q5SHP3","50S ribosomal protein L22",""
"4WPO","CX","Thermus thermophilus","Q5SHP0","50S ribosomal protein L23",""
"4WPO","CY","Thermus thermophilus","Q5SHP9","50S ribosomal protein L24",""
"4WPO","CZ","Thermus thermophilus","Q5SHZ1","50S ribosomal protein L25",""
"4WPO","DA","Thermus thermophilus","","",""
"4WPO","DB","Thermus thermophilus","P80371","30S ribosomal protein S2",""
"4WPO","DC","Thermus thermophilus","P80372","30S ribosomal protein S3",""
"4WPO","DD","Thermus thermophilus","P80373","30S ribosomal protein S4",""
"4WPO","DE","Thermus thermophilus","Q5SHQ5","30S ribosomal protein S5",""
"4WPO","DF","Thermus thermophilus","Q5SLP8","30S ribosomal protein S6","TS9"
"4WPO","DG","Thermus thermophilus","P17291","30S ribosomal protein S7",""
"4WPO","DH","Thermus thermophilus","A0A0M9AFS9","30S ribosomal protein S8",""
"4WPO","DI","Thermus thermophilus","P80374","30S ribosomal protein S9",""
"4WPO","DJ","Thermus thermophilus","Q5SHN7","30S ribosomal protein S10",""
"4WPO","DK","Thermus thermophilus","P80376","30S ribosomal protein S11",""
"4WPO","DL","Thermus thermophilus","Q5SHN3","30S ribosomal protein S12",""
"4WPO","DM","Thermus thermophilus","P80377","30S ribosomal protein S13",""
"4WPO","DN","Thermus thermophilus","A0A0N0BLP2","30S ribosomal protein S14 type Z",""
"4WPO","DO","Thermus thermophilus","Q5SJ76","30S ribosomal protein S15",""
"4WPO","DP","Thermus thermophilus","Q5SJH3","30S ribosomal protein S16",""
"4WPO","DQ","Thermus thermophilus","A0A0N0BLS5","30S ribosomal protein S17",""
"4WPO","DR","Thermus thermophilus","Q5SLQ0","30S ribosomal protein S18",""
"4WPO","DS","Thermus thermophilus","Q5SHP2","30S ribosomal protein S19",""
"4WPO","DT","Thermus thermophilus","P80380","30S ribosomal protein S20",""
"4WPO","DU","Thermus thermophilus","Q5SIH3","30S ribosomal protein Thx","S31"
"4WPO","DV","synthetic construct","","",""
"4WPO","DW","Escherichia coli","","",""
"4WPO","DX","Escherichia coli","","",""
"4WPO","DY","Escherichia coli","","",""
"4WPO","DZ","Thermus thermophilus","Q5SHN5#Q5SLQ1","Q5SHN5:#Elongation factor G#Q5SLQ1:#50S ribosomal protein L9",""
"4WQF","A0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WQF","A1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WQF","A2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WQF","A3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
"4WQF","A4","Thermus thermophilus","Q5SJE1","50S ribosomal protein L31",""
"4WQF","A5","Thermus thermophilus","P80339","50S ribosomal protein L32",""
"4WQF","A6","Thermus thermophilus","P35871","50S ribosomal protein L33",""
"4WQF","A7","Thermus thermophilus","P80340","50S ribosomal protein L34",""
"4WQF","A8","Thermus thermophilus","Q5SKU1","50S ribosomal protein L35",""
"4WQF","A9","Thermus thermophilus","Q5SHR2","50S ribosomal protein L36","Ribosomal protein B"
"4WQF","AA","Thermus thermophilus","","",""
"4WQF","AB","Thermus thermophilus","","",""
"4WQF","AC","Thermus thermophilus","Q5SLP7","50S ribosomal protein L1",""
"4WQF","AD","Thermus thermophilus","P60405","50S ribosomal protein L2",""
"4WQF","AE","Thermus thermophilus","Q5SHN8","50S ribosomal protein L3",""
"4WQF","AF","Thermus thermophilus","Q5SHN9","50S ribosomal protein L4","L1e"
"4WQF","AG","Thermus thermophilus","Q5SHQ0","50S ribosomal protein L5",""
"4WQF","AH","Thermus thermophilus","P0DOY8","50S ribosomal protein L6",""
"4WQF","AK","Thermus thermophilus","Q8VVE3","50S ribosomal protein L10",""
"4WQF","AL","Thermus thermophilus","Q5SLP6","50S ribosomal protein L11",""
"4WQF","AN","Thermus thermophilus","P60488","50S ribosomal protein L13",""
"4WQF","AO","Thermus thermophilus","Q5SHP8","50S ribosomal protein L14",""
"4WQF","AP","Thermus thermophilus","Q5SHQ7","50S ribosomal protein L15",""
"4WQF","AQ","Thermus thermophilus","P60489","50S ribosomal protein L16",""
"4WQF","AR","Thermus thermophilus","Q9Z9H5","50S ribosomal protein L17",""
"4WQF","AS","Thermus thermophilus","Q5SHQ4","50S ribosomal protein L18","TL24"
"4WQF","AT","Thermus thermophilus","P60490","50S ribosomal protein L19",""
"4WQF","AU","Thermus thermophilus","P60491","50S ribosomal protein L20",""
"4WQF","AV","Thermus thermophilus","P60492","50S ribosomal protein L21",""
"4WQF","AW","Thermus thermophilus","Q5SHP3","50S ribosomal protein L22",""
"4WQF","AX","Thermus thermophilus","Q5SHP0","50S ribosomal protein L23",""
"4WQF","AY","Thermus thermophilus","Q5SHP9","50S ribosomal protein L24",""
"4WQF","AZ","Thermus thermophilus","Q5SHZ1","50S ribosomal protein L25",""
"4WQF","BA","Thermus thermophilus","","",""
"4WQF","BB","Thermus thermophilus","P80371","30S ribosomal protein S2",""
"4WQF","BC","Thermus thermophilus","P80372","30S ribosomal protein S3",""
"4WQF","BD","Thermus thermophilus","P80373","30S ribosomal protein S4",""
"4WQF","BE","Thermus thermophilus","Q5SHQ5","30S ribosomal protein S5",""
"4WQF","BF","Thermus thermophilus","Q5SLP8","30S ribosomal protein S6","TS9"
"4WQF","BG","Thermus thermophilus","P17291","30S ribosomal protein S7",""
"4WQF","BH","Thermus thermophilus","A0A0M9AFS9","30S ribosomal protein S8",""
"4WQF","BI","Thermus thermophilus","P80374","30S ribosomal protein S9",""
"4WQF","BJ","Thermus thermophilus","Q5SHN7","30S ribosomal protein S10",""
"4WQF","BK","Thermus thermophilus","P80376","30S ribosomal protein S11",""
"4WQF","BL","Thermus thermophilus","Q5SHN3","30S ribosomal protein S12",""
"4WQF","BM","Thermus thermophilus","P80377","30S ribosomal protein S13",""
"4WQF","BN","Thermus thermophilus","A0A0N0BLP2","30S ribosomal protein S14 type Z",""
"4WQF","BO","Thermus thermophilus","Q5SJ76","30S ribosomal protein S15",""
"4WQF","BP","Thermus thermophilus","Q5SJH3","30S ribosomal protein S16",""
"4WQF","BQ","Thermus thermophilus","A0A0N0BLS5","30S ribosomal protein S17",""
"4WQF","BR","Thermus thermophilus","Q5SLQ0","30S ribosomal protein S18",""
"4WQF","BS","Thermus thermophilus","Q5SHP2","30S ribosomal protein S19",""
"4WQF","BT","Thermus thermophilus","P80380","30S ribosomal protein S20",""
"4WQF","BU","Thermus thermophilus","Q5SIH3","30S ribosomal protein Thx","S31"
"4WQF","BV","synthetic construct","","",""
"4WQF","BW","Escherichia coli","","",""
"4WQF","BY","Escherichia coli","","",""
"4WQF","BZ","Thermus thermophilus","Q5SHN5#Q5SLQ1","Q5SHN5:#Elongation factor G#Q5SLQ1:#50S ribosomal protein L9",""
"4WQF","C0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WQF","C1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WQF","C2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WQF","C3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
"4WQF","C4","Thermus thermophilus","Q5SJE1","50S ribosomal protein L31",""
"4WQF","C5","Thermus thermophilus","P80339","50S ribosomal protein L32",""
"4WQF","C6","Thermus thermophilus","P35871","50S ribosomal protein L33",""
"4WQF","C7","Thermus thermophilus","P80340","50S ribosomal protein L34",""
"4WQF","C8","Thermus thermophilus","Q5SKU1","50S ribosomal protein L35",""
"4WQF","C9","Thermus thermophilus","Q5SHR2","50S ribosomal protein L36","Ribosomal protein B"
"4WQF","CA","Thermus thermophilus","","",""
"4WQF","CB","Thermus thermophilus","","",""
"4WQF","CC","Thermus thermophilus","Q5SLP7","50S ribosomal protein L1",""
"4WQF","CD","Thermus thermophilus","P60405","50S ribosomal protein L2",""
"4WQF","CE","Thermus thermophilus","Q5SHN8","50S ribosomal protein L3",""
"4WQF","CF","Thermus thermophilus","Q5SHN9","50S ribosomal protein L4","L1e"
"4WQF","CG","Thermus thermophilus","Q5SHQ0","50S ribosomal protein L5",""
"4WQF","CH","Thermus thermophilus","P0DOY8","50S ribosomal protein L6",""
"4WQF","CK","Thermus thermophilus","Q8VVE3","50S ribosomal protein L10",""
"4WQF","CL","Thermus thermophilus","Q5SLP6","50S ribosomal protein L11",""
"4WQF","CN","Thermus thermophilus","P60488","50S ribosomal protein L13",""
"4WQF","CO","Thermus thermophilus","Q5SHP8","50S ribosomal protein L14",""
"4WQF","CP","Thermus thermophilus","Q5SHQ7","50S ribosomal protein L15",""
"4WQF","CQ","Thermus thermophilus","P60489","50S ribosomal protein L16",""
"4WQF","CR","Thermus thermophilus","Q9Z9H5","50S ribosomal protein L17",""
"4WQF","CS","Thermus thermophilus","Q5SHQ4","50S ribosomal protein L18","TL24"
"4WQF","CT","Thermus thermophilus","P60490","50S ribosomal protein L19",""
"4WQF","CU","Thermus thermophilus","P60491","50S ribosomal protein L20",""
"4WQF","CV","Thermus thermophilus","P60492","50S ribosomal protein L21",""
"4WQF","CW","Thermus thermophilus","Q5SHP3","50S ribosomal protein L22",""
"4WQF","CX","Thermus thermophilus","Q5SHP0","50S ribosomal protein L23",""
"4WQF","CY","Thermus thermophilus","Q5SHP9","50S ribosomal protein L24",""
"4WQF","CZ","Thermus thermophilus","Q5SHZ1","50S ribosomal protein L25",""
"4WQF","DA","Thermus thermophilus","","",""
"4WQF","DB","Thermus thermophilus","P80371","30S ribosomal protein S2",""
"4WQF","DC","Thermus thermophilus","P80372","30S ribosomal protein S3",""
"4WQF","DD","Thermus thermophilus","P80373","30S ribosomal protein S4",""
"4WQF","DE","Thermus thermophilus","Q5SHQ5","30S ribosomal protein S5",""
"4WQF","DF","Thermus thermophilus","Q5SLP8","30S ribosomal protein S6","TS9"
"4WQF","DG","Thermus thermophilus","P17291","30S ribosomal protein S7",""
"4WQF","DH","Thermus thermophilus","A0A0M9AFS9","30S ribosomal protein S8",""
"4WQF","DI","Thermus thermophilus","P80374","30S ribosomal protein S9",""
"4WQF","DJ","Thermus thermophilus","Q5SHN7","30S ribosomal protein S10",""
"4WQF","DK","Thermus thermophilus","P80376","30S ribosomal protein S11",""
"4WQF","DL","Thermus thermophilus","Q5SHN3","30S ribosomal protein S12",""
"4WQF","DM","Thermus thermophilus","P80377","30S ribosomal protein S13",""
"4WQF","DN","Thermus thermophilus","A0A0N0BLP2","30S ribosomal protein S14 type Z",""
"4WQF","DO","Thermus thermophilus","Q5SJ76","30S ribosomal protein S15",""
"4WQF","DP","Thermus thermophilus","Q5SJH3","30S ribosomal protein S16",""
"4WQF","DQ","Thermus thermophilus","A0A0N0BLS5","30S ribosomal protein S17",""
"4WQF","DR","Thermus thermophilus","Q5SLQ0","30S ribosomal protein S18",""
"4WQF","DS","Thermus thermophilus","Q5SHP2","30S ribosomal protein S19",""
"4WQF","DT","Thermus thermophilus","P80380","30S ribosomal protein S20",""
"4WQF","DU","Thermus thermophilus","Q5SIH3","30S ribosomal protein Thx","S31"
"4WQF","DV","synthetic construct","","",""
"4WQF","DW","Escherichia coli","","",""
"4WQF","DY","Escherichia coli","","",""
"4WQF","DZ","Thermus thermophilus","Q5SHN5#Q5SLQ1","Q5SHN5:#Elongation factor G#Q5SLQ1:#50S ribosomal protein L9",""
"4WQU","A0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WQU","A1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WQU","A2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WQU","A3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
"4WQU","A4","Thermus thermophilus","Q5SJE1","50S ribosomal protein L31",""
"4WQU","A5","Thermus thermophilus","P80339","50S ribosomal protein L32",""
"4WQU","A6","Thermus thermophilus","P35871","50S ribosomal protein L33",""
"4WQU","A7","Thermus thermophilus","P80340","50S ribosomal protein L34",""
"4WQU","A8","Thermus thermophilus","Q5SKU1","50S ribosomal protein L35",""
"4WQU","A9","Thermus thermophilus","Q5SHR2","50S ribosomal protein L36","Ribosomal protein B"
"4WQU","AA","Thermus thermophilus","","",""
"4WQU","AB","Thermus thermophilus","","",""
"4WQU","AC","Thermus thermophilus","Q5SLP7","50S ribosomal protein L1",""
"4WQU","AD","Thermus thermophilus","P60405","50S ribosomal protein L2",""
"4WQU","AE","Thermus thermophilus","Q5SHN8","50S ribosomal protein L3",""
"4WQU","AF","Thermus thermophilus","Q5SHN9","50S ribosomal protein L4","L1e"
"4WQU","AG","Thermus thermophilus","Q5SHQ0","50S ribosomal protein L5",""
"4WQU","AH","Thermus thermophilus","P0DOY8","50S ribosomal protein L6",""
"4WQU","AK","Thermus thermophilus","Q8VVE3","50S ribosomal protein L10",""
"4WQU","AL","Thermus thermophilus","Q5SLP6","50S ribosomal protein L11",""
"4WQU","AN","Thermus thermophilus","P60488","50S ribosomal protein L13",""
"4WQU","AO","Thermus thermophilus","Q5SHP8","50S ribosomal protein L14",""
"4WQU","AP","Thermus thermophilus","Q5SHQ7","50S ribosomal protein L15",""
"4WQU","AQ","Thermus thermophilus","P60489","50S ribosomal protein L16",""
"4WQU","AR","Thermus thermophilus","Q9Z9H5","50S ribosomal protein L17",""
"4WQU","AS","Thermus thermophilus","Q5SHQ4","50S ribosomal protein L18","TL24"
"4WQU","AT","Thermus thermophilus","P60490","50S ribosomal protein L19",""
"4WQU","AU","Thermus thermophilus","P60491","50S ribosomal protein L20",""
"4WQU","AV","Thermus thermophilus","P60492","50S ribosomal protein L21",""
"4WQU","AW","Thermus thermophilus","Q5SHP3","50S ribosomal protein L22",""
"4WQU","AX","Thermus thermophilus","Q5SHP0","50S ribosomal protein L23",""
"4WQU","AY","Thermus thermophilus","Q5SHP9","50S ribosomal protein L24",""
"4WQU","AZ","Thermus thermophilus","Q5SHZ1","50S ribosomal protein L25",""
"4WQU","BA","Thermus thermophilus","","",""
"4WQU","BB","Thermus thermophilus","P80371","30S ribosomal protein S2",""
"4WQU","BC","Thermus thermophilus","P80372","30S ribosomal protein S3",""
"4WQU","BD","Thermus thermophilus","P80373","30S ribosomal protein S4",""
"4WQU","BE","Thermus thermophilus","Q5SHQ5","30S ribosomal protein S5",""
"4WQU","BF","Thermus thermophilus","Q5SLP8","30S ribosomal protein S6","TS9"
"4WQU","BG","Thermus thermophilus","P17291","30S ribosomal protein S7",""
"4WQU","BH","Thermus thermophilus","A0A0M9AFS9","30S ribosomal protein S8",""
"4WQU","BI","Thermus thermophilus","P80374","30S ribosomal protein S9",""
"4WQU","BJ","Thermus thermophilus","Q5SHN7","30S ribosomal protein S10",""
"4WQU","BK","Thermus thermophilus","P80376","30S ribosomal protein S11",""
"4WQU","BL","Thermus thermophilus","Q5SHN3","30S ribosomal protein S12",""
"4WQU","BM","Thermus thermophilus","P80377","30S ribosomal protein S13",""
"4WQU","BN","Thermus thermophilus","A0A0N0BLP2","30S ribosomal protein S14 type Z",""
"4WQU","BO","Thermus thermophilus","Q5SJ76","30S ribosomal protein S15",""
"4WQU","BP","Thermus thermophilus","Q5SJH3","30S ribosomal protein S16",""
"4WQU","BQ","Thermus thermophilus","A0A0N0BLS5","30S ribosomal protein S17",""
"4WQU","BR","Thermus thermophilus","Q5SLQ0","30S ribosomal protein S18",""
"4WQU","BS","Thermus thermophilus","Q5SHP2","30S ribosomal protein S19",""
"4WQU","BT","Thermus thermophilus","P80380","30S ribosomal protein S20",""
"4WQU","BU","Thermus thermophilus","Q5SIH3","30S ribosomal protein Thx","S31"
"4WQU","BV","synthetic construct","","",""
"4WQU","BW","Escherichia coli","","",""
"4WQU","BX","Streptomyces sp.","","",""
"4WQU","BY","Escherichia coli","","",""
"4WQU","BZ","Thermus thermophilus","Q5SHN5#Q5SLQ1","Q5SHN5:#Elongation factor G#Q5SLQ1:#50S ribosomal protein L9",""
"4WQU","C0","Thermus thermophilus","P60493","50S ribosomal protein L27",""
"4WQU","C1","Thermus thermophilus","P60494","50S ribosomal protein L28",""
"4WQU","C2","Thermus thermophilus","Q5SHP6","50S ribosomal protein L29",""
"4WQU","C3","Thermus thermophilus","Q5SHQ6","50S ribosomal protein L30",""
